id,date,lat,lon,n_injured,n_killed,loc,state,county,pov_all,pov_child,unemployment,less_than_hs,hs,some_college,bachelors
589352,2016-06-24T07:00:00.000Z,37.8064,-122.27,2,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
587971,2016-06-24T07:00:00.000Z,35.3646,-119.003,2,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
588937,2016-06-25T07:00:00.000Z,34.1234,-117.298,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
589377,2016-06-25T07:00:00.000Z,36.7794,-119.673,0,1,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
587968,2016-06-25T07:00:00.000Z,35.3104,-119.021,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
589203,2016-06-25T07:00:00.000Z,34.2204,-119.195,0,1,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
587796,2016-06-25T07:00:00.000Z,34.1703,-118.228,0,1,Glendale,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
589348,2016-06-25T07:00:00.000Z,38.0038,-121.794,0,1,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
590724,2016-06-25T07:00:00.000Z,33.9301,-117.206,1,1,Moreno Valley,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
590736,2016-06-25T07:00:00.000Z,36.7059,-121.662,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
591970,2016-06-25T07:00:00.000Z,37.2512,-120.994,0,1,Gustine,California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
587765,2016-06-25T07:00:00.000Z,33.9128,-117.462,2,1,Riverside,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
589205,2016-06-25T07:00:00.000Z,34.1866,-119.181,0,1,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
589385,2016-06-25T07:00:00.000Z,36.7141,-119.786,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
589365,2016-06-25T07:00:00.000Z,37.8028,-122.283,0,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
590718,2016-06-26T07:00:00.000Z,40.1794,-122.245,0,0,Red Bluff,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
589207,2016-06-26T07:00:00.000Z,33.9471,-117.489,0,1,Riverside,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
884450,2016-06-26T07:00:00.000Z,34.1286,-117.257,0,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
589340,2016-06-26T07:00:00.000Z,37.9628,-122.006,1,0,Concord,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
589394,2016-06-26T07:00:00.000Z,33.7193,-117.885,0,1,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
589375,2016-06-26T07:00:00.000Z,36.9548,-120.054,0,1,Madera,California,06039,21.2,28.6,8.1,28.3,25.9,32.7,13.1
589393,2016-06-26T07:00:00.000Z,33.6828,-117.892,0,0,Costa Mesa,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
589412,2016-06-26T07:00:00.000Z,33.8941,-118.219,2,1,Compton,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
589611,2016-06-27T07:00:00.000Z,33.6657,-116.975,0,0,Hemet,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
590689,2016-06-27T07:00:00.000Z,33.7462,-117.878,0,1,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
590316,2016-06-27T07:00:00.000Z,37.9061,-121.617,1,0,Discovery Bay,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
590671,2016-06-28T07:00:00.000Z,38.0128,-121.817,1,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
591175,2016-06-28T07:00:00.000Z,37.3379,-121.878,0,2,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
590669,2016-06-28T07:00:00.000Z,37.9271,-122.295,1,0,El Cerrito,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
590673,2016-06-28T07:00:00.000Z,33.7862,-118.159,0,2,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
591624,2016-06-28T07:00:00.000Z,33.7819,-118.199,0,1,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
591514,2016-06-28T07:00:00.000Z,33.7524,-117,0,0,Hemet,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
591526,2016-06-28T07:00:00.000Z,33.9855,-117.374,0,0,Riverside,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
591975,2016-06-28T07:00:00.000Z,33.9064,-118.265,3,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
593747,2016-06-29T07:00:00.000Z,36.7662,-119.844,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
591528,2016-06-29T07:00:00.000Z,32.7105,-117.149,0,1,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
592482,2016-06-29T07:00:00.000Z,35.293,-119.008,0,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
591987,2016-06-29T07:00:00.000Z,34.166,-118.611,0,0,Woodland Hills,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
591645,2016-06-29T07:00:00.000Z,34.2631,-119.237,1,1,Ventura,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
591508,2016-06-29T07:00:00.000Z,38.6757,-121.792,0,1,Woodland,California,06113,17.5,14.1,5,14.4,19.2,26.4,40.0
832025,2016-06-29T07:00:00.000Z,37.8656,-120.376,0,0,Jamestown,California,06109,12.2,17.5,5.4,10.2,28.6,41.4,19.7
592181,2016-06-30T07:00:00.000Z,40.7742,-124.187,0,1,Eureka,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
593743,2016-06-30T07:00:00.000Z,36.3391,-119.294,0,1,Visalia,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
594736,2016-06-30T07:00:00.000Z,34.3159,-118.434,2,0,Sylmar,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
594136,2016-06-30T07:00:00.000Z,34.0304,-117.052,0,0,Yucaipa,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
594139,2016-06-30T07:00:00.000Z,34.0601,-117.255,1,0,Loma Linda,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
592886,2016-06-30T07:00:00.000Z,38.6673,-121.363,0,1,Sacramento (county),California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
592975,2016-06-30T07:00:00.000Z,36.3348,-119.654,1,0,Hanford,California,06031,18.4,24.5,8.9,27.1,26.4,33.7,12.8
592903,2016-06-30T07:00:00.000Z,33.8371,-117.955,1,0,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
591972,2016-06-30T07:00:00.000Z,33.9524,-118.183,1,1,South Gate,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
593651,2016-07-01T07:00:00.000Z,36.7357,-119.79,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
594683,2016-07-01T07:00:00.000Z,34.0368,-117.756,0,0,Pomona,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
593440,2016-07-01T07:00:00.000Z,38.7233,-121.29,3,0,Roseville,California,06061,7.8,7.2,3.8,5.8,19.2,38.1,36.9
594143,2016-07-01T07:00:00.000Z,34.1386,-117.252,1,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
593777,2016-07-01T07:00:00.000Z,38.6701,-121.768,0,1,Woodland,California,06113,17.5,14.1,5,14.4,19.2,26.4,40.0
594759,2016-07-01T07:00:00.000Z,37.6438,-120.971,1,0,Modesto,California,06099,14,18.6,7.5,22.4,28.1,33.0,16.5
593775,2016-07-01T07:00:00.000Z,34.2031,-119.159,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
593638,2016-07-01T07:00:00.000Z,35.3367,-119.019,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
594451,2016-07-01T07:00:00.000Z,32.706,-117.023,0,1,San Diego,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
593634,2016-07-02T07:00:00.000Z,35.3665,-118.999,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
593646,2016-07-02T07:00:00.000Z,35.3688,-118.984,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
593432,2016-07-02T07:00:00.000Z,33.8741,-117.998,0,1,Buena Park,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
593893,2016-07-02T07:00:00.000Z,36.9204,-121.756,0,0,Watsonville,California,06087,12.6,13.7,5.7,13.7,15.5,31.9,39.0
595550,2016-07-02T07:00:00.000Z,35.3494,-118.988,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
594674,2016-07-02T07:00:00.000Z,37.7585,-122.185,1,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
593903,2016-07-02T07:00:00.000Z,37.7953,-122.202,0,2,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
594751,2016-07-02T07:00:00.000Z,39.1635,-121.057,0,0,Grass Valley,California,06057,11,14.4,4.1,6.7,19.6,39.3,34.4
593877,2016-07-02T07:00:00.000Z,36.6666,-121.662,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
596989,2016-07-02T07:00:00.000Z,36.3088,-119.806,0,1,Lemoore,California,06031,18.4,24.5,8.9,27.1,26.4,33.7,12.8
593753,2016-07-02T07:00:00.000Z,33.8824,-118.326,1,0,Torrance,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
594302,2016-07-02T07:00:00.000Z,37.9549,-121.288,1,0,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
594446,2016-07-02T07:00:00.000Z,35.3594,-118.992,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
595540,2016-07-03T07:00:00.000Z,36.2069,-121.142,1,0,King City,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
601748,2016-07-03T07:00:00.000Z,37.2296,-121.983,0,0,Los Gatos,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
594305,2016-07-03T07:00:00.000Z,38.7358,-121.296,1,0,Roseville,California,06061,7.8,7.2,3.8,5.8,19.2,38.1,36.9
594687,2016-07-03T07:00:00.000Z,33.8705,-117.974,1,1,Fullerton,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
594690,2016-07-03T07:00:00.000Z,33.7797,-117.903,1,0,Garden Grove,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
594185,2016-07-03T07:00:00.000Z,38.5711,-121.482,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
595542,2016-07-04T07:00:00.000Z,33.2329,-117.287,0,0,Oceanside,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
595532,2016-07-04T07:00:00.000Z,38.4864,-121.482,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
595538,2016-07-04T07:00:00.000Z,36.6797,-121.654,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
595552,2016-07-04T07:00:00.000Z,33.9131,-118.096,2,1,Norwalk,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
595562,2016-07-04T07:00:00.000Z,33.9602,-118.243,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
594685,2016-07-04T07:00:00.000Z,33.9832,-118.307,0,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
594949,2016-07-04T07:00:00.000Z,35.4902,-120.673,1,0,Atascadero,California,06079,11.9,12.3,3.6,9.9,19.4,36.7,34.1
596518,2016-07-04T07:00:00.000Z,37.0571,-120.823,1,1,Merced (county),California,06047,23,33.7,9.3,31.4,25.2,29.7,13.7
597248,2016-07-04T07:00:00.000Z,34.9569,-120.447,1,1,Santa Maria,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
595529,2016-07-04T07:00:00.000Z,33.9836,-117.565,1,0,Corona (Eastvale),California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
596987,2016-07-05T07:00:00.000Z,40.5941,-124.147,0,0,Fortuna,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
597230,2016-07-05T07:00:00.000Z,34.1119,-117.44,0,1,Fontana,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
596505,2016-07-05T07:00:00.000Z,37.9551,-121.316,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
596512,2016-07-05T07:00:00.000Z,40.5941,-124.147,0,0,Fortuna,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
595557,2016-07-05T07:00:00.000Z,33.9921,-118.255,4,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
596527,2016-07-05T07:00:00.000Z,34.1327,-117.331,2,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
596553,2016-07-05T07:00:00.000Z,38.535,-121.454,1,1,Sacramento (county),California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
595871,2016-07-05T07:00:00.000Z,33.5115,-117.141,0,1,Temecula,California,06065,12.9,16.2,5.2,19.5,25.9,33.4,21.2
597262,2016-07-05T07:00:00.000Z,33.8601,-118.186,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
596057,2016-07-05T07:00:00.000Z,34.1872,-118.157,1,1,Altadena,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
597676,2016-07-06T07:00:00.000Z,37.7195,-122.48,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
597032,2016-07-06T07:00:00.000Z,36.716,-119.794,3,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
597232,2016-07-06T07:00:00.000Z,38.5194,-121.444,1,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
597235,2016-07-06T07:00:00.000Z,34.0645,-117.755,1,0,Pomona,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
597237,2016-07-06T07:00:00.000Z,37.8622,-122.293,0,0,Berkeley,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
597259,2016-07-06T07:00:00.000Z,33.9623,-118.178,1,1,Bell Gardens (Cudahy),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
598279,2016-07-06T07:00:00.000Z,40.0008,-122.129,0,0,Tehama (county),California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
596550,2016-07-06T07:00:00.000Z,33.9578,-118.211,2,0,South Gate,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
596522,2016-07-06T07:00:00.000Z,33.7168,-117.97,1,0,Fountain Valley,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
598223,2016-07-06T07:00:00.000Z,37.7195,-122.48,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
598237,2016-07-06T07:00:00.000Z,40.9388,-124.126,0,0,Mckinleyville,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
597243,2016-07-06T07:00:00.000Z,33.7557,-117.9,0,1,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
596996,2016-07-06T07:00:00.000Z,34.0903,-117.911,0,1,Covina,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
597277,2016-07-07T07:00:00.000Z,35.2858,-119.057,1,0,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
597557,2016-07-07T07:00:00.000Z,34.1342,-118.345,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
597268,2016-07-07T07:00:00.000Z,33.9711,-118.188,0,1,Bell,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
599116,2016-07-07T07:00:00.000Z,36.823,-119.722,0,1,Clovis,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
599167,2016-07-07T07:00:00.000Z,37.9718,-121.769,0,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
599072,2016-07-07T07:00:00.000Z,37.845,-122.261,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
599061,2016-07-07T07:00:00.000Z,38.0133,-121.806,1,0,Antioch,California,06013,9.1,11.2,3.8,10.9,18.2,30.6,40.3
598275,2016-07-07T07:00:00.000Z,33.4201,-117.152,1,0,Fallbrook,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
597254,2016-07-07T07:00:00.000Z,33.9821,-118.194,0,1,Bell,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
598249,2016-07-07T07:00:00.000Z,36.8421,-119.737,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
599033,2016-07-08T07:00:00.000Z,34.1451,-117.253,0,3,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
599123,2016-07-08T07:00:00.000Z,37.7493,-122.174,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
599050,2016-07-08T07:00:00.000Z,36.6761,-121.652,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
599029,2016-07-08T07:00:00.000Z,36.1269,-121.014,0,0,San Lucas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
598281,2016-07-08T07:00:00.000Z,38.496,-121.454,2,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
598284,2016-07-08T07:00:00.000Z,36.6756,-121.646,0,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
598239,2016-07-08T07:00:00.000Z,36.3472,-119.292,1,0,Visalia,California,06107,24,31.9,10.4,31.8,25.4,28.8,14.0
598277,2016-07-08T07:00:00.000Z,34.1423,-118.022,1,0,Arcadia,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
599058,2016-07-09T07:00:00.000Z,37.7487,-122.174,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
599477,2016-07-09T07:00:00.000Z,40.1924,-121.122,0,1,Canyon Dam (Canyondam),California,06063,14.3,22,8.9,8.1,23.9,46.1,21.9
599078,2016-07-09T07:00:00.000Z,37.9925,-121.299,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
599445,2016-07-09T07:00:00.000Z,36.2097,-121.122,1,0,King City,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
600200,2016-07-09T07:00:00.000Z,33.8494,-117.92,0,0,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
600199,2016-07-09T07:00:00.000Z,33.8494,-117.92,0,0,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
602074,2016-07-09T07:00:00.000Z,40.0371,-122.182,0,1,Gerber,California,06103,20.1,29,6.4,17.1,31.1,38.0,13.8
600223,2016-07-09T07:00:00.000Z,33.8494,-117.92,0,0,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
600228,2016-07-09T07:00:00.000Z,33.911,-118.243,1,0,Compton,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
599441,2016-07-09T07:00:00.000Z,34.0547,-118.028,0,1,El Monte,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
600587,2016-07-10T07:00:00.000Z,38.3503,-121.994,0,0,Vacaville,California,06095,10,14,4.8,12.5,23.5,38.9,25.1
599452,2016-07-10T07:00:00.000Z,38.8709,-121.144,0,1,Newcastle,California,06061,7.8,7.2,3.8,5.8,19.2,38.1,36.9
599721,2016-07-10T07:00:00.000Z,36.1989,-120.103,0,1,Huron,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
600079,2016-07-10T07:00:00.000Z,36.6852,-121.614,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
601923,2016-07-11T07:00:00.000Z,38.0062,-121.219,0,1,Stockton,California,06077,15.5,21.6,7,22.0,26.6,33.2,18.2
602246,2016-07-11T07:00:00.000Z,34.0277,-118.202,1,1,Los Angeles (Boyle Heights),California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
601064,2016-07-11T07:00:00.000Z,37.7524,-122.415,1,0,San Francisco,California,06075,10.1,12.3,2.9,12.6,12.5,20.2,54.8
602244,2016-07-11T07:00:00.000Z,34.1572,-117.464,0,1,Fontana,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
602230,2016-07-11T07:00:00.000Z,33.7335,-117.866,1,0,Santa Ana,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
602233,2016-07-11T07:00:00.000Z,34.0612,-117.325,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
600326,2016-07-11T07:00:00.000Z,38.6134,-121.446,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
600894,2016-07-11T07:00:00.000Z,34.0277,-118.202,1,1,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
601066,2016-07-12T07:00:00.000Z,34.1468,-117.984,0,0,Monrovia,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
602249,2016-07-12T07:00:00.000Z,33.7736,-118.167,1,0,Long Beach,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
602226,2016-07-12T07:00:00.000Z,40.7359,-124.141,0,0,Eureka,California,06023,19.7,24.7,4.2,9.7,24.7,37.4,28.2
602241,2016-07-12T07:00:00.000Z,34.0229,-118.252,1,0,Los Angeles,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
602706,2016-07-13T07:00:00.000Z,38.4954,-121.427,1,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
602735,2016-07-13T07:00:00.000Z,38.7913,-121.224,0,0,Rocklin,California,06061,7.8,7.2,3.8,5.8,19.2,38.1,36.9
602743,2016-07-13T07:00:00.000Z,38.6633,-121.136,0,0,Folsom,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
603136,2016-07-13T07:00:00.000Z,34.1726,-119.177,0,0,Oxnard,California,06111,9.5,13.2,4.5,16.6,18.8,32.5,32.2
603138,2016-07-13T07:00:00.000Z,36.6822,-121.654,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
602067,2016-07-13T07:00:00.000Z,40.5715,-122.343,1,0,Redding,California,06089,17,22.9,5.8,10.0,25.5,44.4,20.1
603760,2016-07-13T07:00:00.000Z,36.7576,-119.721,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
603764,2016-07-13T07:00:00.000Z,33.859,-117.908,0,1,Anaheim,California,06059,11.5,15.7,3.5,15.5,17.4,28.6,38.4
603787,2016-07-13T07:00:00.000Z,33.8603,-118.134,1,0,Lakewood,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
603148,2016-07-13T07:00:00.000Z,37.6764,-122.11,0,1,Hayward,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
603141,2016-07-13T07:00:00.000Z,36.6996,-121.673,0,1,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
603143,2016-07-14T07:00:00.000Z,37.3151,-121.824,2,0,San Jose,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
605028,2016-07-14T07:00:00.000Z,34.9298,-120.442,1,0,Santa Maria,California,06083,14.2,17.4,4.5,19.9,17.9,29.9,32.2
603733,2016-07-14T07:00:00.000Z,37.8063,-122.298,4,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
603152,2016-07-14T07:00:00.000Z,37.8265,-122.278,0,1,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
603776,2016-07-14T07:00:00.000Z,34.2377,-118.487,0,0,North Hills,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
604998,2016-07-14T07:00:00.000Z,36.6416,-119.764,1,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
604581,2016-07-15T07:00:00.000Z,36.682,-121.613,1,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
606386,2016-07-15T07:00:00.000Z,35.1961,-118.837,1,0,Arvin,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
605024,2016-07-15T07:00:00.000Z,33.1403,-117.203,1,0,San Marcos,California,06073,11.9,15.7,4,13.6,18.8,31.1,36.5
607408,2016-07-15T07:00:00.000Z,37.3334,-121.668,0,0,Mount Hamilton,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
604985,2016-07-15T07:00:00.000Z,37.8038,-122.288,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
604989,2016-07-15T07:00:00.000Z,37.8039,-122.266,1,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
604979,2016-07-15T07:00:00.000Z,37.7585,-122.169,3,0,Oakland,California,06001,9.3,10.5,3.6,12.7,18.0,25.4,43.9
604270,2016-07-16T07:00:00.000Z,35.3753,-118.949,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
604724,2016-07-16T07:00:00.000Z,34.1363,-117.287,0,1,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
604233,2016-07-16T07:00:00.000Z,35.3481,-119.036,14,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
604726,2016-07-16T07:00:00.000Z,33.9163,-118.327,1,1,Hawthorne,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
606793,2016-07-16T07:00:00.000Z,33.9546,-118.082,0,0,Santa Fe Springs,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
604480,2016-07-16T07:00:00.000Z,38.6927,-121.588,0,0,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
606488,2016-07-16T07:00:00.000Z,36.6759,-121.67,2,0,Salinas,California,06053,11.9,16.2,7.2,29.1,20.4,26.9,23.6
604996,2016-07-16T07:00:00.000Z,36.8027,-119.79,0,0,Fresno,California,06019,21.1,28.3,8.5,26.2,22.7,31.3,19.7
605001,2016-07-16T07:00:00.000Z,33.8675,-118.084,2,1,Artesia,California,06037,14.9,20.9,4.7,22.3,20.7,26.3,30.8
605005,2016-07-16T07:00:00.000Z,34.1389,-117.31,4,0,San Bernardino,California,06071,16,23,4.9,21.2,26.2,33.3,19.3
605424,2016-07-16T07:00:00.000Z,38.5954,-121.506,0,1,Sacramento,California,06067,14.1,18.2,4.6,13.2,22.4,35.1,29.3
607684,2016-07-16T07:00:00.000Z,37.1279,-121.653,0,0,Morgan Hill,California,06085,7.5,8.1,3.2,12.9,14.8,23.2,49.1
604992,2016-07-16T07:00:00.000Z,35.3648,-119.011,0,1,Bakersfield,California,06029,21.2,29,9.2,26.4,27.2,30.7,15.7
